Date,Open,High,Low,Close,Volume
2025-01-08 00:31:00,1.03415,1.03415,1.03415,1.03415,1
2025-01-08 00:32:00,1.03411,1.03411,1.03411,1.03411,1
2025-01-08 00:34:00,1.03409,1.03409,1.03409,1.03409,1
2025-01-08 00:35:00,1.03399,1.03399,1.03399,1.03399,1
2025-01-08 00:36:00,1.03411,1.03411,1.03411,1.03411,1
2025-01-08 00:37:00,1.03412,1.03412,1.03412,1.03412,1
2025-01-08 00:38:00,1.03414,1.03415,1.03414,1.03415,2
2025-01-08 00:40:00,1.03411,1.03415,1.03411,1.03415,2
2025-01-08 00:41:00,1.03415,1.03416,1.03415,1.03416,2
2025-01-08 00:43:00,1.03413,1.03414,1.03413,1.03414,2
2025-01-08 00:44:00,1.03416,1.03416,1.03415,1.03415,2
2025-01-08 00:45:00,1.03416,1.03416,1.03416,1.03416,1
2025-01-08 00:46:00,1.03415,1.03415,1.03415,1.03415,1
2025-01-08 00:48:00,1.03415,1.03415,1.03415,1.03415,1
2025-01-08 00:50:00,1.03417,1.03417,1.03416,1.03416,2
2025-01-08 00:51:00,1.03416,1.03416,1.03416,1.03416,1
2025-01-08 00:52:00,1.03416,1.03416,1.03407,1.03407,2
2025-01-08 00:53:00,1.03416,1.03416,1.03416,1.03416,1
2025-01-08 00:55:00,1.03417,1.03418,1.03417,1.03418,2
2025-01-08 00:56:00,1.03416,1.03416,1.03416,1.03416,1
2025-01-08 00:57:00,1.03417,1.03417,1.03417,1.03417,1
2025-01-08 00:58:00,1.03417,1.03417,1.03415,1.03415,2
2025-01-08 00:59:00,1.03416,1.03418,1.03416,1.03417,3
2025-01-08 01:00:00,1.03409,1.03419,1.03403,1.03419,14
2025-01-08 01:01:00,1.0342500000000001,1.0342500000000001,1.03424,1.0342500000000001,3
2025-01-08 01:02:00,1.0342500000000001,1.0342500000000001,1.0342500000000001,1.0342500000000001,1
2025-01-08 01:03:00,1.03434,1.03435,1.03434,1.03434,3
2025-01-08 01:04:00,1.0342500000000001,1.0342500000000001,1.0342500000000001,1.0342500000000001,1
2025-01-08 01:06:00,1.03418,1.03418,1.03418,1.03418,1
2025-01-08 01:07:00,1.03418,1.03418,1.03417,1.03417,2
2025-01-08 01:08:00,1.03414,1.03415,1.03414,1.03414,3
2025-01-08 01:09:00,1.03412,1.03412,1.03412,1.03412,1
2025-01-08 01:10:00,1.03412,1.03413,1.03412,1.03413,2
2025-01-08 01:11:00,1.03397,1.03399,1.03396,1.03399,3
2025-01-08 01:12:00,1.03398,1.03402,1.03398,1.03402,3
2025-01-08 01:13:00,1.03392,1.03392,1.03391,1.03391,2
2025-01-08 01:14:00,1.0339,1.0339,1.0339,1.0339,1
2025-01-08 01:15:00,1.03395,1.03399,1.03395,1.03399,3
2025-01-08 01:16:00,1.03397,1.034,1.03397,1.034,5
2025-01-08 01:17:00,1.03409,1.03409,1.03409,1.03409,1
2025-01-08 01:18:00,1.0341,1.0341,1.03409,1.03409,2
2025-01-08 01:19:00,1.03414,1.03414,1.03414,1.03414,1
2025-01-08 01:20:00,1.03409,1.03417,1.03409,1.03417,5
2025-01-08 01:21:00,1.03422,1.03423,1.03422,1.03423,2
2025-01-08 01:22:00,1.03424,1.03424,1.03423,1.03423,2
2025-01-08 01:23:00,1.0342,1.0342,1.03419,1.03419,2
2025-01-08 01:24:00,1.03419,1.0342,1.03419,1.0342,4
2025-01-08 01:25:00,1.0342,1.03421,1.0342,1.03421,2
2025-01-08 01:26:00,1.03423,1.03423,1.03423,1.03423,1
2025-01-08 01:27:00,1.0342500000000001,1.0342500000000001,1.0342500000000001,1.0342500000000001,1
2025-01-08 01:28:00,1.03423,1.03423,1.03423,1.03423,1
2025-01-08 01:29:00,1.03424,1.0342500000000001,1.03423,1.03423,3
2025-01-08 01:30:00,1.03421,1.03424,1.03421,1.03421,7
2025-01-08 01:31:00,1.0342,1.0342,1.0342,1.0342,1
2025-01-08 01:32:00,1.03429,1.0343,1.03429,1.03429,3
2025-01-08 01:33:00,1.03428,1.0343,1.03428,1.0343,3
2025-01-08 01:34:00,1.03428,1.03428,1.03427,1.03428,3
2025-01-08 01:35:00,1.03429,1.03429,1.0342500000000001,1.0342500000000001,4
2025-01-08 01:36:00,1.0342500000000001,1.0342500000000001,1.0342500000000001,1.0342500000000001,1
2025-01-08 01:37:00,1.03427,1.03427,1.03426,1.03426,2
2025-01-08 01:38:00,1.03426,1.03426,1.03426,1.03426,1
2025-01-08 01:39:00,1.0342500000000001,1.03426,1.0342500000000001,1.0342500000000001,3
2025-01-08 01:40:00,1.0342500000000001,1.0342500000000001,1.0342500000000001,1.0342500000000001,1
2025-01-08 01:41:00,1.0342500000000001,1.0342500000000001,1.03424,1.03424,2
2025-01-08 01:42:00,1.03423,1.0342500000000001,1.03423,1.03424,4
2025-01-08 01:43:00,1.0343,1.03431,1.0343,1.0343,3
2025-01-08 01:44:00,1.0344,1.03444,1.0344,1.03443,4
2025-01-08 01:46:00,1.03446,1.03446,1.03444,1.03445,4
2025-01-08 01:47:00,1.0344,1.03441,1.0344,1.03441,2
2025-01-08 01:48:00,1.03445,1.03445,1.03444,1.03444,6
2025-01-08 01:49:00,1.0344,1.03443,1.0344,1.03442,7
2025-01-08 01:50:00,1.03442,1.03443,1.03441,1.03443,3
2025-01-08 01:51:00,1.03441,1.03441,1.0344,1.0344,2
2025-01-08 01:52:00,1.03444,1.03445,1.03442,1.03445,5
2025-01-08 01:53:00,1.03442,1.03443,1.03442,1.03443,4
2025-01-08 01:55:00,1.03443,1.03443,1.03443,1.03443,1
2025-01-08 01:56:00,1.03442,1.03443,1.03441,1.03443,3
2025-01-08 01:57:00,1.03446,1.03446,1.03445,1.03445,2
2025-01-08 01:58:00,1.03435,1.03437,1.03435,1.03436,4
2025-01-08 01:59:00,1.03434,1.03435,1.0342,1.03421,8
2025-01-08 02:00:00,1.03415,1.03421,1.03415,1.03421,7
2025-01-08 02:01:00,1.03427,1.03429,1.03426,1.03428,8
2025-01-08 02:02:00,1.03431,1.03431,1.0343,1.03431,5
2025-01-08 02:03:00,1.03428,1.03428,1.03427,1.03427,4
2025-01-08 02:04:00,1.0344,1.03441,1.0344,1.03441,2
2025-01-08 02:05:00,1.03436,1.03437,1.03435,1.03437,3
2025-01-08 02:06:00,1.0344,1.03445,1.0344,1.03443,5
2025-01-08 02:07:00,1.03442,1.03442,1.03438,1.03442,4
2025-01-08 02:08:00,1.0343,1.03441,1.0343,1.03438,6
2025-01-08 02:09:00,1.03439,1.03441,1.03439,1.03441,4
